Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1 st run,,,2018-07-24 15:21:50,2018-07-24 15:21:52,2.550s,FAILED
,,,,,,
Test Cases/LoginPage,,,2018-07-24 15:21:50,2018-07-24 15:21:52,1.649s,FAILED
navigateToUrl,,,2018-07-24 15:21:51,2018-07-24 15:21:52,1.147s,FAILED
,,,,,,
Test Cases/Homepage,,,2018-07-24 15:21:52,2018-07-24 15:21:52,0.363s,FAILED
navigateToUrl,,,2018-07-24 15:21:52,2018-07-24 15:21:52,0.004s,FAILED
