Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1 st run,,,2018-07-24 15:22:25,2018-07-24 15:22:26,1.786s,FAILED
,,,,,,
Test Cases/LoginPage,,,2018-07-24 15:22:25,2018-07-24 15:22:26,1.081s,FAILED
navigateToUrl,,,2018-07-24 15:22:25,2018-07-24 15:22:26,0.626s,FAILED
,,,,,,
Test Cases/Homepage,,,2018-07-24 15:22:26,2018-07-24 15:22:26,0.205s,FAILED
navigateToUrl,,,2018-07-24 15:22:26,2018-07-24 15:22:26,0.004s,FAILED
